Sumber Air,No. Permohonan,Nama Lokasi,Lokasi Contoh Uji,Titik Koordinat,Parameter,Satuan,Tahun,Bulan,Konsentrasi,Baku Mutu,Metode Uji
Air Sungai,513,Sungai Code Jembatan Sayidan,"TITIK 3 Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",pH,,2022,November,6.76,9-Jun,SNI 6989.11 : 2019
Air Sungai,513,Sungai Code Jembatan Sayidan,"TITIK 3 Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",klorida,mg/L,2022,November,12.6,800,SNI 6989.19-2009
Air Sungai,513,Sungai Code Jembatan Sayidan,"TITIK 3 Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",COD,mg/L,2022,November,9.9,25,SNI 6989.2-2019
Air Sungai,513,Sungai Code Jembatan Sayidan,"TITIK 3 Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",BOD,mg/L,2022,November,1.2,3,SNI 6989.72 :2009
Air Sungai,513,Sungai Code Jembatan Sayidan,"TITIK 3 Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",DO,mg/L,2022,November,5.8,4,APHA 4500-O G. 2017
Air Sungai,513,Sungai Code Jembatan Sayidan,"TITIK 3 Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Cu Terlarut,mg/L,2022,November,0.018,0.02,SNI 6989.6: 2009
Air Sungai,513,Sungai Code Jembatan Sayidan,"TITIK 3 Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Ortofosfat,mg/L,2022,November,0.29,Tidak dipersyaratkan,SNI 6989-31:2021
Air Sungai,513,Sungai Code Jembatan Sayidan,"TITIK 3 Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Nitrat Sebagai N,mg/L,2022,November,1.56,10,"SM APHA 23rd Ed, 4500-NO3-B 2017"
Air Sungai,513,Sungai Code Jembatan Sayidan,"TITIK 3 Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Nitrit Sebagai N,mg/L,2022,November,0.033,0.06,SNI 06-6989.9-2004
Air Sungai,513,Sungai Code Jembatan Sayidan,"TITIK 3 Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Zn terlarut,mg/L,2022,November,0.015,0.05,SNI-06-6989.84:2019
Air Sungai,513,Sungai Code Jembatan Sayidan,"TITIK 3 Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Sulfat,mg/L,2022,November,24.1,300,SNI 6989.20-2019
Air Sungai,644,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN ( Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia )","-7.801446,110.371253",Residu Terlarut (TDS),mg/L,2023,Maret,184,1000,TDS portablemeter
Air Sungai,644,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN ( Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia )","-7.801446,110.371253",Suhu,?C,2023,Maret,27.6,suhu udara ? 3?C,SNI 06 - 6989.23 - 2005
Air Sungai,644,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN ( Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia )","-7.801446,110.371253",DHL,?mhos/cm,2023,Maret,285,Tidak dipersyaratkan,SNI 6989.1:2019
Air Sungai,644,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN ( Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia )","-7.801446,110.371253",Warna,TCU,2023,Maret,158,50,SNI 6989.80:2011
Air Sungai,644,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN ( Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia )","-7.801446,110.371253",pH,,2023,Maret,6.55,9-Jun,SNI 6989.11 : 2019
Air Sungai,644,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN ( Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia )","-7.801446,110.371253",klorida,mg/L,2023,Maret,11.7,800,SNI 6989.19-2009
Air Sungai,644,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN ( Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia )","-7.801446,110.371253",COD,mg/L,2023,Maret,5.1,25,SNI 6989.2-2019
Air Sungai,644,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN ( Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia )","-7.801446,110.371253",BOD,mg/L,2023,Maret,1.6,3,SNI 6989.72 :2009
Air Sungai,644,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN ( Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia )","-7.801446,110.371253",DO,mg/L,2023,Maret,5.8,4,APHA 4500-O G. 2017
Air Sungai,644,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN ( Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia )","-7.801446,110.371253",Cu Terlarut,mg/L,2023,Maret,0.018,0.02,SNI 6989.6: 2009
Air Sungai,644,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN ( Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia )","-7.801446,110.371253",Ortofosfat,mg/L,2023,Maret,0.56,Tidak dipersyaratkan,SNI 6989-31:2021
Air Sungai,644,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN ( Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia )","-7.801446,110.371253",Nitrat Sebagai N,mg/L,2023,Maret,2.292,10,"SM APHA 23rd Ed, 4500-NO3-B 2017"
Air Sungai,644,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN ( Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia )","-7.801446,110.371253",Nitrit Sebagai N,mg/L,2023,Maret,0.057,0.06,SNI 06-6989.9-2004
Air Sungai,644,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN ( Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia )","-7.801446,110.371253",Zn terlarut,mg/L,2023,Maret,0.015,0.05,SNI-06-6989.84:2019
Air Sungai,644,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN ( Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia )","-7.801446,110.371253",Sulfat,mg/L,2023,Maret,25,300,SNI 6989.20-2019
Air Sungai,644,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN ( Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia )","-7.801446,110.371253",Total Fosfat sebagai P,mg/L,2023,Maret,0.33,0.2,SNI 6989-31:2021
Air Sungai,644,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN ( Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia )","-7.801446,110.371253",Residu Tersuspensi (TSS),mg/L,2023,Maret,23.2,50,SNI 6989.3-2019
Air Sungai,708,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Residu Terlarut (TDS),mg/L,2023,Mei,207,1000,TDS portablemeter
Air Sungai,708,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Suhu,?C,2023,Mei,27.6,suhu udara ? 3?C,SNI 06 - 6989.23 - 2005
Air Sungai,708,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",DHL,?mhos/cm,2023,Mei,316,Tidak dipersyaratkan,SNI 6989.1:2019
Air Sungai,708,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Warna,TCU,2023,Mei,43,50,SNI 6989.80:2011
Air Sungai,708,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",pH,,2023,Mei,7.55,9-Jun,SNI 6989.11 : 2019
Air Sungai,708,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",klorida,mg/L,2023,Mei,14.2,800,SNI 6989.19-2009
Air Sungai,708,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",COD,mg/L,2023,Mei,13.5,25,SNI 6989.2-2019
Air Sungai,708,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",BOD,mg/L,2023,Mei,3.0,3,SNI 6989.72 :2009
Air Sungai,708,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",DO,mg/L,2023,Mei,4.8,4,APHA 4500-O G. 2017
Air Sungai,708,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Cu Terlarut,mg/L,2023,Mei,0.018,0.02,SNI 6989.6: 2009
Air Sungai,708,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Ortofosfat,mg/L,2023,Mei,0.67,Tidak dipersyaratkan,SNI 6989-31:2021
Air Sungai,708,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Nitrat Sebagai N,mg/L,2023,Mei,2.6,10,"SM APHA 23rd Ed, 4500-NO3-B 2017"
Air Sungai,708,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Nitrit Sebagai N,mg/L,2023,Mei,0.097,0.06,SNI 06-6989.9-2004
Air Sungai,708,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Zn terlarut,mg/L,2023,Mei,0.015,0.05,SNI-06-6989.84:2019
Air Sungai,708,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Sulfat,mg/L,2023,Mei,26.1,300,SNI 6989.20-2019
Air Sungai,708,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Total Fosfat sebagai P,mg/L,2023,Mei,0.80,0.2,SNI 6989-31:2021
Air Sungai,708,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Residu Tersuspensi (TSS),mg/L,2023,Mei,35.2,50,SNI 6989.3-2019
Air Sungai,732,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN  SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Residu Terlarut (TDS),mg/L,2023,Juni,209,1000,TDS portablemeter
Air Sungai,732,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN  SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Suhu,?C,2023,Juni,27.6,suhu udara ? 3?C,SNI 06 - 6989.23 - 2005
Air Sungai,732,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN  SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",DHL,?mhos/cm,2023,Juni,323,Tidak dipersyaratkan,SNI 6989.1:2019
Air Sungai,732,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN  SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Warna,TCU,2023,Juni,118.8,50,SNI 6989.80:2011
Air Sungai,732,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN  SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",pH,,2023,Juni,7.33,9-Jun,SNI 6989.11 : 2019
Air Sungai,732,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN  SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",klorida,mg/L,2023,Juni,13.4,800,SNI 6989.19-2009
Air Sungai,732,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN  SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",COD,mg/L,2023,Juni,21.8,25,SNI 6989.2-2019
Air Sungai,732,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN  SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",BOD,mg/L,2023,Juni,3.6,3,SNI 6989.72 :2009
Air Sungai,732,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN  SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",DO,mg/L,2023,Juni,4.3,4,APHA 4500-O G. 2017
Air Sungai,732,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN  SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Cu Terlarut,mg/L,2023,Juni,0.018,0.02,SNI 6989.6: 2009
Air Sungai,732,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN  SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Ortofosfat,mg/L,2023,Juni,0.74,Tidak dipersyaratkan,SNI 6989-31:2021
Air Sungai,732,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN  SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Nitrat Sebagai N,mg/L,2023,Juni,2.5,10,"SM APHA 23rd Ed, 4500-NO3-B 2017"
Air Sungai,732,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN  SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Nitrit Sebagai N,mg/L,2023,Juni,0.141,0.06,SNI 06-6989.9-2004
Air Sungai,732,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN  SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Zn terlarut,mg/L,2023,Juni,0.015,0.05,SNI-06-6989.84:2019
Air Sungai,732,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN  SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Sulfat,mg/L,2023,Juni,30.7,300,SNI 6989.20-2019
Air Sungai,732,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN  SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Total Fosfat sebagai P,mg/L,2023,Juni,0.74,0.2,SNI 6989-31:2021
Air Sungai,732,Sungai Code Jembatan Sayidan,"TITIK 3 JEMBATAN  SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Residu Tersuspensi (TSS),mg/L,2023,Juni,15.2,50,SNI 6989.3-2019
Air Sungai,44,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Residu Terlarut (TDS),mg/L,2021,Juli,177,1000,TDS portablemeter
Air Sungai,44,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Residu Tersuspensi (TSS),mg/L,2021,Juli,5,75,SNI  6989.3 - 2019
Air Sungai,44,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Suhu,?C,2021,Juli,27.3,suhu udara ? 3?C,SNI 06 - 6989.23 - 2005
Air Sungai,44,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",DHL,?mhos/cm,2021,Juli,353,Tidak dipersyaratkan,SNI 6989.1:2019
Air Sungai,44,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Warna,TCU,2021,Juli,36.4,50,SNI 6989.80:2011
Air Sungai,44,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Fluorida,mg/L,2021,Juli,0.5,1.5,SNI 06-6989.29-2005
Air Sungai,44,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Suhu Udara,?C,2021,Juli,,suhu udara +-3,SNI 06-6989.23-2005
Air Sungai,44,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Nitrit ,mg/L,2021,Juli,0.074,Tidak dipersyaratkan,SNI-06-6989-9-2004
Air Sungai,44,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",pH,,2021,Juli,7.3,9-Jun,SNI 6989.11 : 2019
Air Sungai,44,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",klorida,mg/L,2021,Juli,20.5,800,SNI 6989.19-2009
Air Sungai,44,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",COD,mg/L,2021,Juli,16.6,25,SNI 6989.2-2019
Air Sungai,44,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",BOD,mg/L,2021,Juli,0.9,3,SNI 6989.72 :2009
Air Sungai,44,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",DO,mg/L,2021,Juli,6.5,4,APHA 4500-O G. 2017
Air Sungai,44,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Cu Terlarut,mg/L,2021,Juli,0.018,0.02,SNI 6989.6: 2009
Air Sungai,44,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Zn Terlarut,mg/L,2021,Juli,0.015,Tidak dipersyaratkan,SNI-06-6989.84:2019
Air Sungai,44,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Klorin total,mg/L,2021,Juli,0.08,0.03,Merck Colorimetric DPD
Air Sungai,44,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Fosfat,mg/L,2021,Juli,0.44,Tidak dipersyaratkan,SNI 6989-31:2021
Air Sungai,44,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Nitrat,mg/L,2021,Juli,9.4,10,APHA 4500-NO3-B 2019
Air Sungai,44,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Sianida,mg/L,2021,Juli,,"0,02",Cyanide tes_Spectroquant
Air Sungai,67,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Residu Terlarut (TDS),mg/L,2021,Agustus,190,1000,TDS portablemeter
Air Sungai,67,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Residu Tersuspensi (TSS),mg/L,2021,Agustus,4.6,75,SNI  6989.3 - 2019
Air Sungai,67,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Suhu,?C,2021,Agustus,28.2,suhu udara ? 3?C,SNI 06 - 6989.23 - 2005
Air Sungai,67,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",DHL,?mhos/cm,2021,Agustus,379,Tidak dipersyaratkan,SNI 6989.1:2019
Air Sungai,67,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Warna,TCU,2021,Agustus,54.6,50,SNI 6989.80:2011
Air Sungai,67,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Fluorida,mg/L,2021,Agustus,0.41,1.5,SNI 06-6989.29-2005
Air Sungai,67,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Nitrit ,mg/L,2021,Agustus,0.102,Tidak dipersyaratkan,SNI-06-6989-9-2004
